2031, Yip, Chi Hoi
2032, Yiu, Paul
2033, Yokura, Shoji
2034, Yoshino, Kiyoto
2035, Young, Michael
2036, Young, Paul Thomas
2037, Yu, Gang
2038, Yu, Jing-Jun
2039, Yu, Wen
2040, Yuan, Pingzhi
2041, Yuan, Xueying
2042, Yue, Heng
2043, Zaharescu, Alexandru
2044, Zaleski, Anthony
2045, Zamboni, Luca Q.
2046, Zargar, Arman Shamsi
2047, Zbacnik, Nathaniel
2048, Zeilberger, Doron
2049, Zeleke, Aklilu
2050, Zeleke, Melkamu
2051, Zelinsky, Joshua
2052, Zemor, Gilles
2053, Zemyan, Stephen M.
2054, Zeng, Jiang
2055, Zeng, Tony
2056, Zeng, Xiangneng
2057, Zhan, Tong
2058, Zhang, Min
2059, Zhang, Philip B.
2060, Zhang, Shaohua
2061, Zhang, Wentao
2062, Zhang, Yanbo
2063, Zhang, Yong
2064, Zhang, Zhizheng
2065, Zhang, Zhongfeng
2066, Zhao, Alina F. Y.
2067, Zhao, Feng-Zhen
2068, Zhao, Jianqiang
2069, Zhao, Kanglun
2070, Zhao, Kevin
2071, Zhao, Liangyi
2072, Zheng, Jinze
2073, Zheng, Qi-Yang
2074, Zhong, Qinghai
2075, Zhou, Qizhi
2076, Zhao, Rosie Y.
2077, Zhou, Weiyi
2078, Zhou, Zhi-Jun
2079, Zhu, Long
2080, Zhu, Yuyang
2081, Zhuang, Yan
2082, Ziegler, Volker
2083, Zielinski, Ryan
2084, Zinnel, Laura
2085, Zou, Aiyue
