1657;;424
1658;;100
1659;;837
166;;99
1660;;1332
1661;;600
1662;;866
1663;;114
1663;;436
1663;;546
1663;;810
1664;;912
1665;;1840
1666;;104
1666;;1840
1666;;1908
1666;;56
1667;;887
1668;;429
1669;;1476
167;;1062
167;;1400
167;;1588
167;;270
1670;;370
1671;;952
1672;;1377
1672;;1663
1673;;1905
1673;;232
1673;;355
1674;;1802
1675;;1140
1676;;1391
1676;;287
1677;;156
1678;;442
1679;;1078
168;;1310
1680;;962
1681;;1417
1681;;1703
1682;;1245
1683;;11
1684;;1883
1685;;1547
1686;;745
1687;;466
1688;;1071
1689;;555
1689;;556
169;;1346
1690;;435
1691;;1762
1692;;32
1693;;1714
1694;;110
1694;;1616
1695;;932
1696;;1042
1696;;1096
1696;;1466
1696;;1910
1697;;1590
1698;;1773
1698;;2009
1698;;275
1699;;1820
17;;727
170;;274
170;;652
1700;;1365
1700;;1422
1700;;2002
1700;;2055
1700;;2116
1700;;963
1701;;1116
1701;;1118
1701;;1136
1702;;1016
1702;;1477
1702;;1518
1702;;1704
1703;;1726
1704;;250
1705;;1076
1706;;170
1707;;1026
1708;;92
1709;;569
171;;1434
1710;;85
1711;;1249
1712;;243
1713;;581
1713;;702
1714;;209
1714;;324
1714;;70
1715;;1056
1716;;290
1716;;598
1717;;496
1717;;514
1718;;1648
1718;;1692
1718;;211
1719;;1698
172;;1049
172;;854
1720;;953
1721;;1565
1722;;298
1722;;314
1723;;452
1724;;1262
1725;;250
1726;;835
1727;;1301
1728;;108
1729;;1153
1729;;395
1729;;435
1729;;497
1729;;744
173;;1815
173;;2030
1730;;1858
1731;;1327
1732;;1771
1733;;1845
1734;;1639
1735;;1314
1736;;1228
1737;;1335
1737;;207
1737;;236
1738;;1006
1738;;1855
1739;;1892
174;;1506
1740;;1548
1740;;1642
1740;;71
1741;;1388
1742;;1376
1742;;1776
1743;;501
1744;;1838
1744;;416
1745;;1251
1746;;1680
1746;;1685
1746;;1772
1747;;1122
1747;;1166
1747;;543
1748;;462
1749;;870
175;;736
1750;;859
1751;;554
1752;;1458
1752;;1578
1752;;1619
1752;;852
1753;;959
1754;;1901
1755;;691
1756;;1266
1756;;213
1757;;749
1758;;1123
1759;;446
176;;67
1760;;505
1761;;1733
1762;;754
1763;;786
1764;;311
1764;;492
1765;;1396
1766;;939
1767;;26
1767;;783
1768;;1012
1769;;1028
1769;;65
1769;;903
177;;235
1770;;101
1770;;44
1771;;1768
1772;;1407
1772;;1583
1772;;288
1772;;521
1772;;80
1773;;177
1773;;1981
1773;;268
1773;;50
1774;;1132
1774;;1202
1774;;439
1775;;1571
1775;;278
1775;;647
1775;;649
1776;;12
1776;;16
1776;;1944
1776;;1951
1776;;875
1777;;1526
1778;;1267
1779;;109
178;;1833
1780;;1275
1781;;543
1782;;876
1783;;694
1784;;1110
1785;;1383
1786;;1084
1786;;1961
1786;;658
1787;;1054
1787;;2065
1787;;372
1787;;707
1788;;530
1789;;1053
179;;1350
1790;;1453
1790;;2085
1791;;266
1792;;975
1793;;461
1794;;1177
1794;;152
1795;;1155
1795;;204
1795;;975
1796;;178
1797;;218
1798;;38
1799;;1676
18;;96
180;;1202
180;;439
1800;;1513
1800;;1652
1800;;1706
1800;;221
1800;;923
1801;;437
1802;;1709
1803;;1453
1804;;414
1805;;1088
1805;;1435
1806;;604
1807;;1827
1808;;1728
1808;;1994
1808;;734
1809;;765
181;;1438
181;;251
1810;;254
1811;;950
1812;;1106
1812;;1107
1812;;219
1812;;961
1812;;995
1812;;996
1813;;1090
1813;;887
1814;;1182
1815;;739
1815;;740
1815;;741
1816;;594
1817;;756
1818;;687
1818;;882
1819;;1893
182;;552
1820;;1722
1821;;119
1822;;686
1823;;743
1824;;1055
1824;;1442
1824;;1443
1825;;1799
1825;;392
1826;;1871
1826;;1874
1827;;1115
1827;;1491
1827;;1709
1827;;1807
1827;;988
1828;;1113
1829;;548
183;;369
1830;;61
1831;;657
1832;;1605
1833;;722
1834;;1642
1835;;724
1836;;175
1837;;706
1838;;232
1839;;2033
1839;;430
184;;745
1840;;1271
1840;;1592
1840;;1866
1840;;2020
1840;;640
1840;;891
1841;;1762
1842;;1627
1843;;1103
1843;;1123
1843;;1782
1843;;668
1844;;1536
1844;;560
1845;;1169
1846;;1226
1847;;1602
1848;;1020
1848;;1074
1848;;1075
1848;;1164
1848;;1165
1848;;1180
1848;;1215
1848;;1241
1848;;1242
1848;;1268
1848;;1312
1848;;1313
1848;;144
1848;;158
1848;;164
1848;;2007
1848;;2117
1848;;35
1848;;636
1849;;1649
185;;1556
1850;;1515
1850;;1808
1851;;1830
1852;;678
1853;;1206
1853;;195
1854;;840
1855;;729
1856;;1237
1857;;469
1858;;686
1859;;706
186;;702
1860;;566
1861;;224
1862;;787
1863;;1502
1864;;714
1865;;1537
1865;;892
1866;;584
1867;;1055
1868;;1238
1869;;1067
1869;;1183
1869;;1196
1869;;188
1869;;1962
187;;1202
1870;;1712
1871;;627
1872;;1698
1873;;1561
1874;;1019
1875;;1564
1876;;992
1877;;1618
1878;;683
1879;;626
188;;1370
1880;;1662
1881;;362
1882;;403
1883;;1493
1884;;1692
1884;;224
1885;;1854
1886;;1178
1886;;1257
1886;;1457
1887;;273
1887;;284
1888;;196
1889;;618
189;;1729
1890;;1117
1890;;1400
1891;;1743
1892;;1908
1892;;56
1893;;995
1894;;398
1895;;71
1896;;1282
1897;;1612
1898;;355
1899;;760
19;;1740
190;;1200
1900;;1006
1901;;1159
1902;;1992
1902;;913
1903;;1310
1904;;344
1905;;1520
1905;;691
1906;;1410
1906;;1439
1906;;1774
1907;;504
1908;;1876
1909;;1068
191;;1064
1910;;767
1911;;585
1912;;1610
1912;;1947
1912;;277
1913;;576
1914;;740
1915;;859
1916;;1642
1917;;1046
1918;;1792
1919;;1305
192;;949
1920;;1101
1921;;286
1922;;1357
1922;;1946
1922;;967
1922;;969
1923;;55
1924;;1489
1924;;1745
1925;;1363
1926;;77
1927;;240
1928;;1594
1929;;1546
193;;695
1930;;1546
1931;;1482
1932;;793
1933;;371
1933;;922
1934;;1637
1935;;666
1936;;1276
1937;;1053
1937;;1762
1937;;347
1938;;1454
1938;;1455
1939;;564
194;;1220
1940;;849
1941;;880
1942;;786
1943;;1880
1944;;1747
1945;;674
1946;;1952
1946;;252
1947;;1596
1947;;607
1948;;1746
1948;;562
1949;;1308
195;;1244
1950;;1596
1951;;1049
1951;;854
1952;;1217
1952;;1764
1953;;706
1953;;814
1954;;1722
1954;;174
1955;;1105
1956;;1435
1956;;931
1957;;1542
1958;;1883
1959;;137
196;;161
196;;891
1960;;1883
1961;;151
1962;;901
1963;;1575
1963;;1586
1963;;878
1963;;991
1964;;1394
1964;;1395
1964;;1494
1964;;180
1964;;2
1964;;337
1965;;1062
1966;;1853
1967;;1328
1967;;1837
1968;;1420
1969;;1553
197;;143
1970;;466
1971;;957
1972;;1805
1972;;306
1973;;517
1974;;1508
1975;;1816
1975;;869
1976;;1538
1976;;1797
1977;;1012
1977;;1644
1978;;1068
1979;;25
198;;1297
1980;;1194
1980;;229
1981;;23
1982;;1736
1982;;1976
1983;;1647
1983;;2104
1984;;1843
1985;;971
1986;;387
1987;;1227
1987;;1448
1987;;851
1988;;1160
1989;;798
199;;1849
1990;;798
1991;;1895
1992;;1948
1992;;932
1993;;1769
1994;;46
1995;;1666
1996;;587
1997;;1026
1998;;1010
1999;;988
2;;1387
20;;1495
200;;859
2000;;1639
2001;;637
2002;;874
2003;;122
2003;;1686
2004;;1503
2004;;1504
2005;;463
2006;;1721
2007;;1055
2008;;762
2009;;1222
201;;442
201;;859
2010;;758
2011;;201
2012;;587
2013;;1383
2013;;1453
2013;;1455
2014;;1186
2014;;1532
2014;;1971
2014;;3
2014;;360
2014;;406
2014;;7
2015;;131
2016;;1567
2017;;152
2018;;1115
2018;;1152
2018;;1219
2018;;1221
2018;;157
2019;;793
202;;207
202;;255
2020;;866
2021;;625
2022;;392
2023;;212
2024;;1694
2025;;1129
2025;;1441
2025;;1524
2025;;1656
2025;;1657
2025;;1666
2025;;1800
2025;;867
2026;;1088
2026;;1435
2027;;1121
2028;;1296
2028;;1310
2028;;1311
2028;;1921
2028;;2067
2028;;299
2028;;982
2029;;1161
203;;1595
203;;799
2030;;511
2030;;512
2031;;1691
2032;;889
2033;;1147
2034;;1091
2035;;1158
2036;;1081
2037;;297
2038;;1450
2039;;1892
204;;1896
2040;;1017
2040;;1363
2040;;1426
2041;;55
2042;;157
2043;;1894
2043;;48
2044;;1593
2044;;1594
2044;;1751
2044;;1942
2044;;2109
2045;;136
2045;;1902
2045;;993
2046;;637
2047;;1792
2048;;1419
2049;;570
205;;117
205;;1560
2050;;558
2051;;1489
2052;;784
2052;;990
2053;;339
2054;;1002
2055;;1155
2056;;1002
2057;;275
2058;;860
2059;;1031
2059;;1159
2059;;12
2059;;1317
2059;;2101
206;;1785
2060;;655
2061;;1454
2062;;562
2063;;1174
2063;;805
2063;;832
2064;;217
2065;;925
2066;;1454
2067;;40
2068;;1570
2069;;1027
2069;;1179
2069;;1899
2069;;700
207;;484
2070;;1670
2071;;1539
2072;;338
2072;;833
2073;;458
2074;;443
2075;;1508
2076;;863
2077;;508
2078;;1669
2079;;1841
208;;1717
2080;;565
2081;;548
2082;;1564
2082;;2077
2082;;992
2083;;137
2084;;326
2085;;388
2086;;1546
2087;;967
2088;;1607
2088;;1770
2088;;2011
2088;;581
2088;;73
2089;;31
209;;1611
2090;;1913
2091;;1439
2092;;1933
2093;;1921
2094;;1910
2095;;1911
2096;;1913
2097;;1943
2098;;1925
2099;;1909
21;;1275
210;;165
210;;2062
2100;;1916
2100;;1986
2101;;1909
2102;;1912
2103;;1940
2104;;1922
2105;;1926
2106;;1940
2107;;721
2108;;1916
2108;;1986
2109;;1939
211;;49
2110;;1928
2111;;1921
2112;;1924
2113;;1921
2114;;1788
2115;;1909
2116;;1930
2117;;1944
2118;;1938
2119;;1911
212;;437
2120;;1923
2121;;1927
2122;;1920
2123;;1912
2124;;1935
2125;;1915
2126;;343
2126;;434
2127;;1925
2128;;1927
2129;;1920
213;;1693
2130;;1943
2131;;1914
2132;;1931
2133;;1938
2134;;1938
2135;;1918
2136;;1920
2137;;1916
2138;;1920
2139;;1941
2139;;62
214;;1865
2140;;1911
2141;;1921
2142;;1909
2143;;1929
2144;;1929
2145;;1940
2146;;1959
2147;;1945
2148;;1948
2149;;1945
215;;1386
215;;670
215;;753
2150;;1952
2151;;1945
2152;;1957
2153;;1951
2154;;1948
2155;;1945
2156;;1956
2157;;1957
2158;;1946
2159;;1956
216;;252
2160;;1948
2161;;1951
2162;;1945
2163;;1963
2164;;1949
2165;;1949
2166;;1994
2167;;1984
2168;;1970
2169;;1981
217;;184
2170;;1985
2171;;1993
2172;;1995
2173;;1972
2174;;1983
2175;;1993
2176;;1975
2177;;1983
2178;;1991
2179;;1989
